#name	taxonomy_id
Marixanthomonas ophiurae str. KMM 3046 (GCA_003413745)	387659
Marixanthomonas sp. HN-E44 (GCA_003095375)	2174845
Marmoricola aurantiacus str. DSM 12652 (GCA_003752505)	86796
Marmoricola ginsengisoli str. Gsoil 097 (GCA_003725695)	661483
Marmoricola pocheonensis str. Gsoil 818 (GCA_003725535)	661485
Marmoricola scoriae (GCA_900104965)	642780
Marmoricola solisilvae str. KIS18-7 (GCA_003725775)	1542737
Marmoricola sp. 4Q3S-7 (GCA_003674065)	2478913
Marmoricola sp. Leaf446 (GCA_001424755)	1736379
Martelella endophytica str. YC6887 (GCA_000960975)	1486262
Martelella mediterranea DSM 17316 (GCA_002043005)	1122214
Martelella mediterranea str. USBA-857 (GCA_003001975)	293089
Martelella mediterranea str. 175.2 (GCA_004342225)	293089
Martelella sp. (GCA_002699305)	1969699
Martelella sp. AD-3 (GCA_001578105)	686597
Martelella sp. GH2-6 (GCA_005924265)	2583532
Marvinbryantia formatexigens DSM 14469 (GCA_000173815)	478749
Massilia albidiflava (GCA_004322755)	321983
Massilia armeniaca str. ZMN-3 (GCA_003028855)	2072590
Massilia aurea str. CFS-1 (GCA_003719535)	373040
Massilia eurypsychrophila str. JCM 30074 (GCA_002760655)	1485217
Massilia glaciei str. B448-2 (GCA_003011895)	1524097
Massilia lutea (GCA_004209755)	321985
Massilia namucuonensis (GCA_900116645)	1035707
Massilia oculi (GCA_003143515)	945844
Massilia phosphatilytica str. 12-OD1 (GCA_002968015)	2026176
Massilia plicata str. DSM 17505 (GCA_004421005)	321984
Massilia psychrophila str. JCM 30813 (GCA_002760665)	1603353
Massilia sp. BSC265 (GCA_000740675)	1549812
Massilia sp. CF038 (GCA_900129765)	1881045
Massilia sp. GV090 (GCA_004341465)	2135673
Massilia sp. GV097 (GCA_004343185)	2135674
Massilia sp. JS1662 (GCA_000759615)	1519190
Massilia sp. K1S02-61 (GCA_003590855)	2320864
Massilia sp. KIM (GCA_002007115)	1955422
Massilia sp. LC238 (GCA_000735635)	1502852
Massilia sp. Leaf139 (GCA_001424165)	1736272
Massilia sp. Mn16-1_5 (GCA_004798585)	2079199
Massilia sp. NR 4-1 (GCA_001191005)	1678028
Massilia sp. PDC64 (GCA_900101265)	1881046
Massilia sp. Root1485 (GCA_001427325)	1736472
Massilia sp. Root335 (GCA_001425685)	1736517
Massilia sp. Root351 (GCA_001425045)	1736522
Massilia sp. Root418 (GCA_001425265)	1736532
Massilia sp. SOD (GCA_003953935)	2495579
Massilia sp. WF1 (GCA_001028775)	1406431
Massilia sp. YMA4 (GCA_003293715)	1593482
Massilia timonae CCUG 45783 (GCA_000315425)	883126
Massilia timonae str. NEU (GCA_001866515)	47229
Massilia umbonata (GCA_005280315)	864828
Massilia violaceinigra str. B2 (GCA_002752675)	2045208
Massilia yuzhufengensis (GCA_900112225)	1164594
Massilimicrobiota sp. An105 (GCA_002161155)	1965540
Massilimicrobiota sp. An134 (GCA_002160815)	1965557
Massilimicrobiota sp. An142 (GCA_002160725)	1965564
Massilimicrobiota sp. An80 (GCA_002159255)	1965658
Massilimicrobiota timonensis (GCA_002160865)	1776392
Mastigocoleus testarum BC008 (GCA_001456025)	371196
Mediterranea sp. An20 (GCA_002160055)	1965586
Mediterraneibacter butyricigenes (GCA_003574295)	2316025
Mediterraneibacter sp. gm002 (GCA_004299205)	2527876
Megamonas funiformis YIT 11815 (GCA_000245775)	742816
Megamonas hypermegale (GCA_900187035)	158847
Megamonas hypermegale (GCA_900453355)	158847
Megamonas rupellensis (GCA_003457635)	491921
Megamonas rupellensis (GCA_003458205)	491921
Megamonas sp. Calf98-2 (GCA_900110235)	1855330
Megasphaera cerevisiae DSM 20462 (GCA_001045675)	1122219
Megasphaera elsdenii CAG:570 str. MGS:570 (GCA_000437935)	1263087
Megasphaera elsdenii DSM 20460 (GCA_000283495)	1064535
Megasphaera elsdenii str. indica (GCA_002276195)	907
Megasphaera elsdenii (GCA_003006415)	907
Megasphaera elsdenii (GCA_900142305)	907
Megasphaera genomosp. type_1 str. 28L (GCA_000177555)	699218
Megasphaera genomosp. type_2 str. KA00229 (GCA_002892445)	699193
Megasphaera hexanoica str. MH (GCA_003315775)	1675036
Megasphaera micronuciformis F0359 (GCA_000165735)	706434
Megasphaera paucivorans (GCA_900103535)	349095
Megasphaera sp. AM44-1BH (GCA_003467125)	2292358
Megasphaera sp. An286 (GCA_002163455)	1965622
Megasphaera sp. ASD88 (GCA_002287425)	2027407
Megasphaera sp. BV3C16-1 (GCA_000478965)	1111454
Megasphaera sp. DISK 18 (GCA_001682955)	1776081
Megasphaera sp. DJF_B143 (GCA_001494645)	537288
Megasphaera sp. MJR8396C (GCA_001546855)	1603888
Megasphaera sp. NM10 (GCA_000417505)	1273103
Megasphaera sp. UPII 135-E (GCA_000221545)	1000569
Megasphaera stantonii str. AJH120 (GCA_003367905)	2144175
Meiothermus cateniformans str. JCM 15151 (GCA_003574045)	482825
Meiothermus granaticius NBRC 107808 str. AF-68 (GCA_003574355)	1227551
Meiothermus hypogaeus str. DSM 23238 (GCA_003574035)	884155
Meiothermus luteus str. KCTC 52599 (GCA_003574085)	2026184
Meiothermus roseus str. NBRC 110900 (GCA_003574095)	1644118
Meiothermus ruber DSM 1279 (GCA_000376665)	504728
Meiothermus ruber H328 (GCA_000346125)	1297799
Meiothermus silvanus DSM 9946 (GCA_000092125)	526227
Meiothermus silvanus str. Is4 (GCA_004152925)	52022
Meiothermus sp. Pnk-1 (GCA_003226535)	873128
Meiothermus sp. QL-1 (GCA_003351145)	2058095
Meiothermus terrae str. DSM 26712 (GCA_003574345)	1408545
Melaminivora alkalimesophila str. DSM 26006 (GCA_003182375)	1165852
Pulveribacter suum str. SC2-7 (GCA_003013695)	2116657
Melaminivora sp. SC2-9 (GCA_003008575)	2109913
Melghiribacillus thermohalophilus str. DSM 25894 (GCA_004342905)	1324956
Melghirimyces profundicolus str. DSM 45787 (GCA_003054245)	1242148
Melghirimyces thermohalophilus (GCA_900102685)	1236220
Melioribacter roseus P3M-2 (GCA_000279145)	1191523
Melioribacter sp. GWF2_38_21 (GCA_001803345)	1801612
Melissococcus plutonius ATCC 35311 (GCA_000270185)	940190
Melissococcus plutonius (GCA_003966875)	33970
Melissococcus sp. OM08-11BH (GCA_003462485)	2293110
Melittangium boletus DSM 14713 (GCA_002305855)	1294270
Meridianimaribacter sp. CL38 (GCA_004328055)	2213021
Merismopedia glauca CCAP 1448/3 (GCA_003003775)	1296344
Mesoaciditoga sp. (GCA_002878315)	2060323
Mesocricetibacter intestinalis str. DSM 28403 (GCA_004363295)	1521930
Mesoflavibacter aestuarii (GCA_003008425)	1266046
Mesoflavibacter sabulilitoris (GCA_003008435)	1520893
Mesoflavibacter sp. HG96 (GCA_003008415)	2109944
Mesonia algae str. DSM 15361 (GCA_003253545)	213248
Mesonia phycicola (GCA_900141885)	579105
Mesonia sp. (GCA_002695545)	1960830
Mesonia sp. K7 (GCA_003233725)	2218606
Mesoplasma chauliocola str. CHPA-2, ATCC 49578 (GCA_002290085)	216427
Mesoplasma coleopterae str. BARC 779 (GCA_002804245)	324078
Mesoplasma corruscae str. ELCA-2 (GCA_002930145)	216874
Mesoplasma entomophilum str. TAC (GCA_002749675)	2149
Mesoplasma florum (GCA_002999275)	2151
Mesoplasma florum (GCA_002999295)	2151
Mesoplasma florum (GCA_002999375)	2151
Mesoplasma florum (GCA_002999415)	2151
Mesoplasma florum L1 (GCA_000008305)	265311
Mesoplasma lactucae ATCC 49193 (GCA_002441935)	81460
Mesoplasma syrphidae str. YJS (GCA_002843565)	225999
Mesoplasma tabanidae str. BARC 857 (GCA_002804025)	219745
Mesorhizobium alhagi CCNWXJ12-2 (GCA_000236565)	1107882
Mesorhizobium amorphae CCNWGS0123 (GCA_000233995)	1082933
Mesorhizobium amorphae (GCA_003240775)	71433
Mesorhizobium australicum (GCA_900177325)	536018
Mesorhizobium australicum WSM2073 (GCA_000230995)	754035
Mesorhizobium ciceri biovar biserrulae WSM1271 (GCA_000185905)	765698
Mesorhizobium ciceri str. CC1192 (GCA_001618825)	39645
Mesorhizobium delmotii (GCA_900149755)	1631247
Mesorhizobium ephedrae str. 6GN30 (GCA_003012745)	2116701
Mesorhizobium erdmanii (GCA_004123915)	1777866
Mesorhizobium hawassense str. AC99b (GCA_003289945)	1209954
Mesorhizobium helmanticense str. CSLC115N (GCA_003034915)	1776423
Mesorhizobium huakuii 7653R (GCA_000709395)	763057
Mesorhizobium japonicum (GCA_003722235)	2066070
Mesorhizobium japonicum MAFF 303099 str. MAFF303099 (GCA_000009625)	266835
Mesorhizobium jarvisii str. LMG 28313 (GCA_003601985)	1777867
Mesorhizobium kowhaii (GCA_003253745)	1300272
Mesorhizobium loti str. UFLA 01-765 (GCA_001510895)	381
Mesorhizobium loti str. R7ANS::ICEMlSym2042 (GCA_001671485)	381
Mesorhizobium loti str. NZP2042 (GCA_001672355)	381
Mesorhizobium loti str. NZP2014 (GCA_001672365)	381
Mesorhizobium loti (GCA_002356515)	381
Mesorhizobium loti str. LU (GCA_002858745)	381
Mesorhizobium loti (GCA_003024615)	381
Mesorhizobium loti str. DSM 2626 (GCA_003148495)	381
Mesorhizobium mediterraneum str. USDA 3392 (GCA_002284565)	43617
Mesorhizobium metallidurans STM 2683 (GCA_000350085)	1297569
Mesorhizobium muleiense (GCA_900099905)	1004279
Mesorhizobium oceanicum str. B7 (GCA_001889605)	1670800
Mesorhizobium opportunistum WSM2075 (GCA_000176035)	536019
Mesorhizobium plurifarium str. ORS3356 (GCA_000824745)	69974
Mesorhizobium plurifarium str. ORS3365 (GCA_000824765)	69974
Mesorhizobium plurifarium str. DJ20 (STM8773) (GCA_000824785)	69974
Mesorhizobium plurifarium str. ORS1032 (GCA_001298755)	69974
Mesorhizobium plurifarium (GCA_003024595)	69974
Mesorhizobium prunaredense (GCA_900156895)	1631249
Mesorhizobium qingshengii (GCA_900103325)	1165689
Mesorhizobium sanjuanii str. BSA136 (GCA_002529485)	2037900
Mesorhizobium soli str. JCM 19897 (GCA_003012705)	1295366
Mesorhizobium sp. 65-26 (GCA_001899205)	1895781
Mesorhizobium sp. 8 (GCA_006351905)	2584466
Mesorhizobium sp. (GCA_004016585)	1871066
Mesorhizobium sp. (GCA_004016595)	1871066
Mesorhizobium sp. (GCA_004016605)	1871066
Mesorhizobium sp. (GCA_004016615)	1871066
Mesorhizobium sp. (GCA_004016625)	1871066
Mesorhizobium sp. (GCA_004016685)	1871066
Mesorhizobium sp. (GCA_004016695)	1871066
Mesorhizobium sp. (GCA_004016705)	1871066
Mesorhizobium sp. (GCA_004016735)	1871066
Mesorhizobium sp. (GCA_004016745)	1871066
Mesorhizobium sp. (GCA_004016785)	1871066
Mesorhizobium sp. (GCA_004016795)	1871066
Mesorhizobium sp. (GCA_004016805)	1871066
Mesorhizobium sp. (GCA_004016835)	1871066
Mesorhizobium sp. (GCA_004016855)	1871066
Mesorhizobium sp. (GCA_004016885)	1871066
Mesorhizobium sp. (GCA_004016895)	1871066
Mesorhizobium sp. (GCA_004016965)	1871066
Mesorhizobium sp. (GCA_004016995)	1871066
Mesorhizobium sp. (GCA_004017045)	1871066
Mesorhizobium sp. (GCA_004017055)	1871066
Mesorhizobium sp. (GCA_004017065)	1871066
Mesorhizobium sp. (GCA_004017075)	1871066
Mesorhizobium sp. (GCA_004017085)	1871066
Mesorhizobium sp. (GCA_004017145)	1871066
Mesorhizobium sp. (GCA_004017155)	1871066
Mesorhizobium sp. (GCA_004017175)	1871066
Mesorhizobium sp. (GCA_004017195)	1871066
Mesorhizobium sp. (GCA_004017255)	1871066
Mesorhizobium sp. (GCA_004017265)	1871066
Mesorhizobium sp. (GCA_004017275)	1871066
Mesorhizobium sp. (GCA_004017355)	1871066
Mesorhizobium sp. (GCA_004017365)	1871066
Mesorhizobium sp. (GCA_004017385)	1871066
Mesorhizobium sp. (GCA_004017395)	1871066
Mesorhizobium sp. (GCA_004017445)	1871066
Mesorhizobium sp. (GCA_004017455)	1871066
Mesorhizobium sp. (GCA_004017465)	1871066
Mesorhizobium sp. (GCA_004017485)	1871066
Mesorhizobium sp. (GCA_004017525)	1871066
Mesorhizobium sp. (GCA_004017535)	1871066
Mesorhizobium sp. (GCA_004017725)	1871066
Mesorhizobium sp. (GCA_004017735)	1871066
Mesorhizobium sp. (GCA_004017755)	1871066
Mesorhizobium sp. (GCA_004017765)	1871066
Mesorhizobium sp. (GCA_004017825)	1871066
Mesorhizobium sp. (GCA_004017835)	1871066
Mesorhizobium sp. (GCA_004017845)	1871066
Mesorhizobium sp. (GCA_004017855)	1871066
Mesorhizobium sp. (GCA_004017865)	1871066
Mesorhizobium sp. (GCA_004017925)	1871066
Mesorhizobium sp. (GCA_004017945)	1871066
Mesorhizobium sp. (GCA_004018025)	1871066
Mesorhizobium sp. (GCA_004018035)	1871066
Mesorhizobium sp. (GCA_004018065)	1871066
Mesorhizobium sp. (GCA_004018155)	1871066
Mesorhizobium sp. (GCA_004018165)	1871066
Mesorhizobium sp. (GCA_004018175)	1871066
Mesorhizobium sp. (GCA_004018195)	1871066
Mesorhizobium sp. (GCA_004018255)	1871066
Mesorhizobium sp. (GCA_004018335)	1871066
Mesorhizobium sp. (GCA_004018395)	1871066
Mesorhizobium sp. (GCA_004018495)	1871066
Mesorhizobium sp. (GCA_004018515)	1871066
Mesorhizobium sp. (GCA_004018525)	1871066
Mesorhizobium sp. (GCA_004018545)	1871066
Mesorhizobium sp. (GCA_004018605)	1871066
Mesorhizobium sp. (GCA_004018665)	1871066
Mesorhizobium sp. (GCA_004018705)	1871066
Mesorhizobium sp. (GCA_004018765)	1871066
Mesorhizobium sp. (GCA_004018775)	1871066
Mesorhizobium sp. (GCA_004018815)	1871066
Mesorhizobium sp. (GCA_004018875)	1871066
Mesorhizobium sp. (GCA_004018965)	1871066
Mesorhizobium sp. (GCA_004018995)	1871066
Mesorhizobium sp. (GCA_004019035)	1871066
Mesorhizobium sp. (GCA_004019045)	1871066
Mesorhizobium sp. (GCA_004019105)	1871066
Mesorhizobium sp. (GCA_004019155)	1871066
Mesorhizobium sp. (GCA_004019165)	1871066
Mesorhizobium sp. (GCA_004019235)	1871066
Mesorhizobium sp. (GCA_004019285)	1871066
Mesorhizobium sp. (GCA_004019325)	1871066
Mesorhizobium sp. (GCA_004019335)	1871066
Mesorhizobium sp. (GCA_004019365)	1871066
Mesorhizobium sp. (GCA_004019395)	1871066
Mesorhizobium sp. (GCA_004019425)	1871066
Mesorhizobium sp. (GCA_004019435)	1871066
Mesorhizobium sp. (GCA_004019465)	1871066
Mesorhizobium sp. (GCA_004019485)	1871066
Mesorhizobium sp. (GCA_004019545)	1871066
Mesorhizobium sp. (GCA_004019565)	1871066
Mesorhizobium sp. (GCA_004019575)	1871066
Mesorhizobium sp. (GCA_004019585)	1871066
Mesorhizobium sp. (GCA_004019595)	1871066
Mesorhizobium sp. (GCA_004019645)	1871066
Mesorhizobium sp. (GCA_004019665)	1871066
Mesorhizobium sp. (GCA_004019685)	1871066
Mesorhizobium sp. (GCA_004019695)	1871066
Mesorhizobium sp. (GCA_004019705)	1871066
Mesorhizobium sp. (GCA_004019715)	1871066
Mesorhizobium sp. (GCA_004019765)	1871066
Mesorhizobium sp. (GCA_004019795)	1871066
Mesorhizobium sp. (GCA_004019805)	1871066
Mesorhizobium sp. (GCA_004019825)	1871066
Mesorhizobium sp. (GCA_004019885)	1871066
Mesorhizobium sp. (GCA_004019895)	1871066
Mesorhizobium sp. (GCA_004019905)	1871066
Mesorhizobium sp. (GCA_004019915)	1871066
Mesorhizobium sp. (GCA_004019925)	1871066
Mesorhizobium sp. (GCA_004019985)	1871066
Mesorhizobium sp. (GCA_004020005)	1871066
Mesorhizobium sp. (GCA_004020015)	1871066
Mesorhizobium sp. (GCA_004020035)	1871066
Mesorhizobium sp. (GCA_004020055)	1871066
Mesorhizobium sp. (GCA_004020065)	1871066
Mesorhizobium sp. (GCA_004020095)	1871066
Mesorhizobium sp. (GCA_004020105)	1871066
Mesorhizobium sp. (GCA_004020145)	1871066
Mesorhizobium sp. (GCA_004020155)	1871066
Mesorhizobium sp. (GCA_004020185)	1871066
Mesorhizobium sp. (GCA_004020215)	1871066
Mesorhizobium sp. (GCA_004020245)	1871066
Mesorhizobium sp. (GCA_004020285)	1871066
Mesorhizobium sp. (GCA_004020305)	1871066
Mesorhizobium sp. (GCA_004020315)	1871066
Mesorhizobium sp. (GCA_004020355)	1871066
Mesorhizobium sp. (GCA_004020365)	1871066
Mesorhizobium sp. (GCA_004020425)	1871066
Mesorhizobium sp. (GCA_004020445)	1871066
Mesorhizobium sp. (GCA_004020455)	1871066
Mesorhizobium sp. (GCA_004020475)	1871066
Mesorhizobium sp. (GCA_004020485)	1871066
Mesorhizobium sp. (GCA_004020515)	1871066
Mesorhizobium sp. (GCA_004020545)	1871066
Mesorhizobium sp. (GCA_004020555)	1871066
Mesorhizobium sp. (GCA_004020565)	1871066
Mesorhizobium sp. (GCA_004020595)	1871066
Mesorhizobium sp. (GCA_004020645)	1871066
Mesorhizobium sp. (GCA_004020675)	1871066
Mesorhizobium sp. (GCA_004020715)	1871066
Mesorhizobium sp. (GCA_004020745)	1871066
Mesorhizobium sp. (GCA_004020765)	1871066
Mesorhizobium sp. (GCA_004020785)	1871066
Mesorhizobium sp. (GCA_004020845)	1871066
Mesorhizobium sp. (GCA_004020855)	1871066
Mesorhizobium sp. (GCA_004020865)	1871066
Mesorhizobium sp. (GCA_004020875)	1871066
Mesorhizobium sp. (GCA_004020925)	1871066
Mesorhizobium sp. (GCA_004020945)	1871066
Mesorhizobium sp. (GCA_004020955)	1871066
Mesorhizobium sp. (GCA_004020985)	1871066
Mesorhizobium sp. (GCA_004020995)	1871066
Mesorhizobium sp. (GCA_004021015)	1871066
Mesorhizobium sp. (GCA_004021035)	1871066
Mesorhizobium sp. (GCA_004021055)	1871066
Mesorhizobium sp. (GCA_004021085)	1871066
Mesorhizobium sp. (GCA_004021125)	1871066
Mesorhizobium sp. (GCA_004021185)	1871066
Mesorhizobium sp. (GCA_004021205)	1871066
Mesorhizobium sp. (GCA_004021235)	1871066
Mesorhizobium sp. (GCA_004021285)	1871066
Mesorhizobium sp. (GCA_004021305)	1871066
Mesorhizobium sp. (GCA_004021315)	1871066
Mesorhizobium sp. (GCA_004021405)	1871066
Mesorhizobium sp. (GCA_004021415)	1871066
Mesorhizobium sp. (GCA_004021465)	1871066
Mesorhizobium sp. (GCA_004021485)	1871066
Mesorhizobium sp. (GCA_004021495)	1871066
Mesorhizobium sp. (GCA_004021525)	1871066
Mesorhizobium sp. (GCA_004021535)	1871066
Mesorhizobium sp. (GCA_004021565)	1871066
Mesorhizobium sp. (GCA_004021585)	1871066
Mesorhizobium sp. (GCA_004021635)	1871066
Mesorhizobium sp. (GCA_004021685)	1871066
Mesorhizobium sp. (GCA_004021705)	1871066
Mesorhizobium sp. (GCA_004021735)	1871066
Mesorhizobium sp. (GCA_004021815)	1871066
Mesorhizobium sp. (GCA_004021845)	1871066
Mesorhizobium sp. (GCA_004021855)	1871066
Mesorhizobium sp. (GCA_004021865)	1871066
Mesorhizobium sp. (GCA_004021905)	1871066
Mesorhizobium sp. (GCA_004021925)	1871066
Mesorhizobium sp. (GCA_004021955)	1871066
Mesorhizobium sp. (GCA_004021965)	1871066
Mesorhizobium sp. (GCA_004022005)	1871066
Mesorhizobium sp. AA22 (GCA_001672375)	1854057
Mesorhizobium sp. AP09 (GCA_003353565)	2135476
Mesorhizobium sp. B2.3 (GCA_003970795)	2495581
Mesorhizobium sp. CNPSo 3140 (GCA_003289965)	2233532
Mesorhizobium sp. DCY119 (GCA_003596305)	2108445
Mesorhizobium sp. L103C105A0 (GCA_000502215)	1287074
Mesorhizobium sp. L103C119B0 (GCA_000502235)	1287085
Mesorhizobium sp. L103C120A0 (GCA_000502255)	1287086
Mesorhizobium sp. L103C131B0 (GCA_000502275)	1287089
Mesorhizobium sp. L103C565B0 (GCA_000502295)	1287094
Mesorhizobium sp. L2C054A000 (GCA_000502315)	1287100
Mesorhizobium sp. L2C066B000 (GCA_000502335)	1287105
Mesorhizobium sp. L2C067A000 (GCA_000502855)	1287106
Mesorhizobium sp. L2C084A000 (GCA_000502875)	1287116
Mesorhizobium sp. L2C085B000 (GCA_000502895)	1287117
Mesorhizobium sp. L2C089B000 (GCA_000502355)	1287120
Mesorhizobium sp. L48C026A00 (GCA_000502375)	1287182
Mesorhizobium sp. LA-28 (GCA_003403035)	2294114
Mesorhizobium sp. LCM 4576 (GCA_001854815)	1848289
Mesorhizobium sp. LNHC209A00 (GCA_000502915)	1287226
Mesorhizobium sp. LNHC220B00 (GCA_000502395)	1287232
Mesorhizobium sp. LNHC221B00 (GCA_000502935)	1287233
Mesorhizobium sp. LNHC229A00 (GCA_000502415)	1287240
Mesorhizobium sp. LNHC232B00 (GCA_000502435)	1287243
Mesorhizobium sp. LNHC252B00 (GCA_000502955)	1287252
Mesorhizobium sp. LNJC372A00 (GCA_000502455)	1287256
Mesorhizobium sp. LNJC386A00 (GCA_000502515)	1287270
Mesorhizobium sp. LNJC391B00 (GCA_000502535)	1287273
Mesorhizobium sp. LNJC394B00 (GCA_000502555)	1287274
Mesorhizobium sp. LNJC395A00 (GCA_000502575)	1287275
Mesorhizobium sp. LNJC399B00 (GCA_000502595)	1287277
Mesorhizobium sp. LNJC405B00 (GCA_000502615)	1287281
Mesorhizobium sp. LSHC412B00 (GCA_000503035)	1287285
Mesorhizobium sp. LSHC414A00 (GCA_000502635)	1287287
Mesorhizobium sp. LSHC420B00 (GCA_000503055)	1287292
Mesorhizobium sp. LSHC422A00 (GCA_000503075)	1287294
Mesorhizobium sp. LSHC426A00 (GCA_000502695)	1287298
Mesorhizobium sp. LSJC264A00 (GCA_000502755)	1287321
Mesorhizobium sp. LSJC265A00 (GCA_000502775)	1287322
Mesorhizobium sp. LSJC269B00 (GCA_000502815)	1287326
Mesorhizobium sp. LSJC277A00 (GCA_000503135)	1287334
Mesorhizobium sp. LSJC280B00 (GCA_000502835)	1287336
Mesorhizobium sp. LSJC285A00 (GCA_000503155)	1287338
Mesorhizobium sp. M00.F.Ca.ET.038.03.1.1 (GCA_003998675)	2496659
Mesorhizobium sp. M00.F.Ca.ET.149.01.1.1 (GCA_004010485)	2500518
Mesorhizobium sp. M00.F.Ca.ET.158.01.1.1 (GCA_004010385)	2500522
Mesorhizobium sp. M00.F.Ca.ET.186.01.1.1 (GCA_004010555)	2500525
Mesorhizobium sp. M00.F.Ca.ET.216.01.1.1 (GCA_004010325)	2500528
Mesorhizobium sp. M00.F.Ca.ET.217.01.1.1 (GCA_004010315)	2500529
Mesorhizobium sp. M1A.F.Ca.ET.072.01.1.1 (GCA_004023325)	2496753
Mesorhizobium sp. M1A.F.Ca.IN.020.06.1.1 (GCA_004023265)	2496765
Mesorhizobium sp. M1A.F.Ca.IN.020.32.1.1 (GCA_004023275)	2496763
Mesorhizobium sp. M1A.F.Ca.IN.022.05.2.1 (GCA_003997775)	2496760
Mesorhizobium sp. M1A.T.Ca.IN.004.03.1.1 (GCA_003997555)	2496795
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1 (GCA_003952465)	2493673
Mesorhizobium sp. M1C.F.Ca.ET.144.01.1.1 (GCA_004791725)	2563921
